Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Purchase_Freq_Per_Year,Est_Tenure_Years,Total_Spend_Proxy,Promo_Reliant,Promo_Dependency_Score,Satisfaction_Flag,LoyaltyA_raw,LoyaltyB_raw,Loyalty_Tier,Value_Tier
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,11,Cash,Fortnightly,26,0.4230769230769231,864,1,0.6,High,0.5139867871261897,-0.26445785939926914,Medium,Silver
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,44,Cash,Fortnightly,26,1.6923076923076923,1800,1,0.6,High,2.7981782515616014,0.913554814989541,High,Gold
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,46,Cash,Weekly,52,0.8846153846153846,4183,1,0.6,Medium,4.483345083049652,-1.6833450612478043,High,Platinum
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,50,PayPal,Annually,1,10.0,4386,1,0.6,Medium,1.7262444586665584,0.7383134240464769,High,Platinum
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,45,Venmo,Quarterly,4,10.0,2484,1,0.6,Medium,1.5586238026690071,1.4389965246633434,High,Platinum
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Quarterly,4,10.0,1764,1,0.6,Medium,1.7662775721631356,1.859406385033463,High,Gold
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly,52,0.5,2403,1,0.6,High,3.0989866197554634,0.5967977979257321,High,Platinum
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,21,Credit Card,Fortnightly,26,0.8076923076923077,704,1,0.6,High,1.2061660187732843,0.5384049241414065,High,Silver
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,26,1.8846153846153846,3350,1,0.6,High,3.1442678673851487,0.12382493571120634,High,Platinum
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Fortnightly,26,0.5,546,1,0.6,Medium,0.6524226334556086,-0.9447050234313736,Medium,Bronze
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly,52,0.8846153846153846,1363,1,0.6,Medium,4.483345083049652,-0.5622521002608182,High,Gold
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly,52,0.8076923076923077,2494,1,0.6,High,4.206473390390815,0.5384049241414065,High,Platinum
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually,1,10.0,1690,1,0.6,Low,-0.004203620451177725,-0.10250629669376288,Medium,Gold
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,25,Cash,Monthly,12,2.0833333333333335,2444,1,0.6,High,0.6501825655774742,1.1575741127521213,Medium,Platinum
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly,4,3.0,1053,1,0.6,High,-0.7255676617664046,0.28000939606687936,Low,Silver
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,4,Debit Card,Quarterly,4,1.0,430,1,0.6,Medium,-1.2793110470840805,-1.3724179161239152,Low,Bronze
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly,52,0.7307692307692307,1677,1,0.6,High,3.9296016977319765,0.5179689875566448,High,Gold
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly,52,0.8076923076923077,1247,1,0.6,High,4.206473390390815,0.11799506377128699,High,Silver
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,30,Venmo,Annually,1,10.0,2945,1,0.6,Medium,0.3418859953723695,1.7192697649100896,Medium,Platinum
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,50,Credit Card,Weekly,52,0.9615384615384616,1428,1,0.6,Medium,4.76021677570849,-0.5418161636760562,High,Gold
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,45,PayPal,Weekly,52,0.8653846153846154,2116,1,0.6,High,4.414127159884943,0.834005116826725,High,Gold
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,33,Credit Card,Fortnightly,26,1.2692307692307692,1972,1,0.6,Medium,2.0367810967497975,-1.581165378323995,High,Gold
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly,4,6.25,1248,1,0.6,Low,0.17426533937481825,-0.818484964954157,Medium,Silver
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,25,Cash,Monthly,12,2.0833333333333335,1118,1,0.6,Medium,0.6501825655774742,-1.224748429345225,Medium,Silver
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,44,Debit Card,Quarterly,4,10.0,4275,1,0.6,High,1.4894058795042977,2.700226105773703,High,Platinum
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,21,Venmo,Fortnightly,26,0.8076923076923077,660,1,0.6,Medium,1.2061660187732843,-0.4425514167222067,High,Bronze
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31,Bank Transfer,Fortnightly,26,1.1923076923076923,2048,1,0.6,Medium,1.8983452504203786,-1.0410548344152635,High,Gold
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47,Debit Card,Annually,1,10.0,4320,1,0.6,Low,1.5185906891724303,0.03763032342961048,High,Platinum
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,14,PayPal,Monthly,12,1.1666666666666667,1140,1,0.6,Medium,-0.1112145892343297,-1.4682766736469706,Medium,Silver
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Quarterly,4,4.25,1728,1,0.6,High,-0.3794780459428573,1.733186326556247,Medium,Gold
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,3,Venmo,Annually,1,3.0,188,1,0.6,High,-1.5269979300747858,0.8405558765603731,Low,Bronze
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42,Venmo,Annually,1,10.0,3655,1,0.6,High,1.172501073348883,2.419952865526956,High,Platinum
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,1,10.0,1265,1,0.6,Medium,-0.211857389945306,0.8784500441698504,Medium,Silver
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,4,5.25,2156,1,0.6,Medium,-0.10260635328401957,0.1770774405542981,Medium,Gold
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,4,5.25,1694,1,0.6,High,-0.10260635328401957,1.158033781417911,Medium,Gold
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,40,Debit Card,Annually,1,10.0,1066,1,0.6,Medium,1.0340652270194641,1.9995430051568364,High,Silver
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Fortnightly,26,0.038461538461538464,136,1,0.6,Low,-0.17819244452090466,-2.048276983803558,Medium,Bronze
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,12,4.166666666666667,3723,1,0.6,High,2.38063064469521,0.5899544342691011,High,Platinum
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Quarterly,4,9.75,1080,1,0.6,Medium,1.1433162636807506,1.6528529710096136,High,Silver
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,12,2.8333333333333335,805,1,0.6,High,1.2731438740598593,0.9364146340834284,High,Silver
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,29,Venmo,Fortnightly,26,1.1153846153846154,1470,1,0.6,Low,1.7599094040909598,-1.7621738716168922,High,Gold
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,26,1.1923076923076923,2368,1,0.6,Low,1.8983452504203786,-1.74173793503213,High,Platinum
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,52,0.15384615384615385,603,1,0.6,Medium,1.8530640027906933,-1.4570765984329224,High,Bronze
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Fortnightly,26,0.19230769230769232,390,1,0.6,Low,0.09867924813793294,-2.5679515911275272,Medium,Bronze
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,12,0.5833333333333334,480,1,0.6,Low,-0.5957400513872959,-2.183795673241575,Low,Bronze
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,12,2.5,961,1,0.6,Medium,0.9962721814010214,0.007039188142554442,High,Silver
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,14,Credit Card,Quarterly,4,3.5,405,1,0.6,Medium,-0.5871318154369858,0.27270636374445867,Low,Bronze
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,5,Cash,Fortnightly,26,0.19230769230769232,480,1,0.6,Low,0.09867924813793294,-2.0074051106340347,Medium,Bronze
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3,PayPal,Quarterly,4,0.75,120,1,0.6,Medium,-1.3485289702487897,-1.4388347100243912,Low,Bronze
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,26,1.7692307692307692,1175,1,0.6,Low,2.9366140978910202,-2.149014891139909,High,Silver
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,52,0.07692307692307693,175,1,0.6,Medium,1.5761923101318553,-1.1972392947709374,High,Bronze
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,26,1.6153846153846154,2881,1,0.6,Medium,2.6597424052321825,-0.36811070270558044,High,Platinum
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually,1,10.0,1426,1,0.6,Medium,0.3418859953723695,1.1587232844165967,Medium,Gold
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,37,Venmo,Annually,1,10.0,1330,1,0.6,Medium,0.8264114575253356,1.29885990453997,Medium,Silver
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually,1,2.0,258,1,0.6,Low,-1.596215853239495,-1.8074338411388773,Low,Bronze
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,30,Credit Card,Quarterly,4,7.5,2511,1,0.6,Low,0.5203549551983655,-0.4864009954517766,Medium,Platinum
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly,12,3.9166666666666665,2016,1,0.6,Medium,2.172976875201082,-0.037008840124867506,High,Gold
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,21,PayPal,Quarterly,4,5.25,946,1,0.6,High,-0.10260635328401957,1.158033781417911,Medium,Silver
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,9,Bank Transfer,Fortnightly,26,0.34615384615384615,310,1,0.6,High,0.37555094079677087,0.6960625448795824,Medium,Bronze
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,12,Debit Card,Fortnightly,26,0.46153846153846156,1053,1,0.6,Medium,0.5832047102908992,-1.5154694722172481,Medium,Silver
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,4,Bank Transfer,Weekly,52,0.07692307692307693,305,1,0.6,High,1.5761923101318553,0.3442635265861689,High,Bronze
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,1,10.0,1056,1,0.6,Low,-1.0424724679218196,0.31790356367635675,Low,Silver
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,52,0.5,783,1,0.6,Medium,3.0989866197554634,-1.084841643554747,High,Silver
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,40,Cash,Fortnightly,26,1.5384615384615385,1353,1,0.6,Low,2.5213065589027637,-1.6497762204007018,High,Gold
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,34,Bank Transfer,Fortnightly,26,1.3076923076923077,1120,1,0.6,High,2.105999019914507,0.3909652716956119,High,Silver
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,31,Debit Card,Annually,1,10.0,1792,1,0.6,Low,0.41110391853707895,0.4580401837997301,Medium,Gold
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,26,0.038461538461538464,188,1,0.6,Medium,-0.17819244452090466,-1.6278671234334385,Medium,Bronze
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,5,Bank Transfer,Bi-Weekly,26,0.19230769230769232,318,1,0.6,Medium,0.09867924813793294,-1.8672684905106611,Medium,Bronze
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,4,Credit Card,Weekly,52,0.07692307692307693,410,1,0.6,High,1.5761923101318553,-0.07614633378395064,High,Bronze
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,48,Venmo,Quarterly,4,10.0,3430,1,0.6,Low,1.7662775721631356,0.5981768039231035,High,Platinum
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,29,Cash,Quarterly,4,7.25,2280,1,0.6,Medium,0.45113703203365607,1.1288216521282264,Medium,Gold
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,12,PayPal,Bi-Weekly,26,0.46153846153846156,377,1,0.6,Low,0.5832047102908992,-2.0760159527107414,Medium,Bronze
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,29,Venmo,Annually,1,10.0,3000,1,0.6,Low,0.27266807220766,0.5981768039231035,Medium,Platinum
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly,4,3.75,1504,1,0.6,Medium,-0.5179138922722761,-0.9221064234654247,Low,Gold
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly,12,2.8333333333333335,875,1,0.6,High,1.2731438740598593,0.5160047737133089,High,Silver
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,26,1.5769230769230769,3696,1,0.6,Medium,2.5905244820674733,-0.3783286709979614,High,Platinum
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,41,Credit Card,Monthly,12,3.4166666666666665,3276,1,0.6,Medium,1.7576693362128253,-0.8705255285426861,High,Platinum
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,39,Credit Card,Fortnightly,26,1.5,1800,1,0.6,High,2.4520886357380545,0.8624649735276363,High,Gold
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly,52,0.6153846153846154,2409,1,0.6,Medium,3.51429415874372,-0.773914498430858,High,Platinum
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,29,Venmo,Monthly,12,2.4166666666666665,1830,1,0.6,Medium,0.9270542582363119,-0.9960560840212176,High,Gold
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,15,Bank Transfer,Annually,1,10.0,352,1,0.6,High,-0.6963828520982722,2.419952865526956,Low,Bronze
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,33,Venmo,Annually,1,10.0,1292,1,0.6,Low,0.5495397648664978,0.17776694355298406,Medium,Silver
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,18,Bank Transfer,Weekly,52,0.34615384615384615,722,1,0.6,Medium,2.5452432344377875,-1.6862599972177637,High,Silver
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,35,Cash,Bi-Weekly,26,1.3461538461538463,3600,1,0.6,Medium,2.1752169430792163,-0.2994998606288735,High,Platinum
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,25,PayPal,Weekly,52,0.4807692307692308,1664,1,0.6,Low,3.0297686965907538,-1.9307703484411776,High,Gold
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,6,Venmo,Fortnightly,26,0.23076923076923078,385,1,0.6,High,0.1678971713026426,-0.3155477008611737,Medium,Bronze
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,17,Bank Transfer,Bi-Weekly,26,0.6538461538461539,1638,1,0.6,Low,0.9292943261144464,-2.0249261112488366,High,Gold
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,17,Credit Card,Monthly,12,1.4166666666666667,684,1,0.6,High,0.09643918025979858,-0.1406302986361357,Medium,Silver
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,44,Cash,Quarterly,4,10.0,4365,1,0.6,Medium,1.4894058795042977,0.8784500441698504,High,Platinum
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,6,PayPal,Fortnightly,26,0.23076923076923078,154,1,0.6,Low,0.1678971713026426,-1.9971871423416534,Medium,Bronze
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,Fortnightly,26,1.7307692307692308,4232,1,0.6,High,2.867396174726311,0.08295306254168267,High,Platinum
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,7,Debit Card,Annually,1,7.0,672,1,0.6,High,-1.2501262374159476,1.4828147185978704,Low,Silver
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,11,Debit Card,Quarterly,4,2.75,1116,1,0.6,High,-0.7947855849311141,0.6340024625365241,Low,Silver
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,Quarterly,4,10.0,2100,1,0.6,High,1.2817521100101694,2.279816245403583,High,Gold
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,24,PayPal,Bi-Weekly,26,0.9230769230769231,1600,1,0.6,Low,1.4138197882674126,-2.0935369533255432,High,Gold
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,21,Venmo,Weekly,52,0.40384615384615385,1342,1,0.6,Medium,2.752897003931916,-0.970249944162326,High,Gold
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,Annually,1,10.0,1200,1,0.6,Medium,-0.07342154361588715,1.29885990453997,Medium,Silver
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,8,Credit Card,Quarterly,4,2.0,405,1,0.6,Low,-1.0024393544252423,-1.6672972210155041,Low,Bronze
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,12,Cash,Fortnightly,26,0.46153846153846156,1144,1,0.6,Low,0.5832047102908992,-1.9358793325873678,Medium,Silver
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly,26,1.8461538461538463,2793,1,0.6,Medium,3.0750499442204395,-0.587076133198041,High,Platinum
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,6,Bank Transfer,Quarterly,4,1.5,476,1,0.6,High,-1.1408752007546612,0.30191849303414386,Low,Bronze
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,14,PayPal,Fortnightly,26,0.5384615384615384,1410,1,0.6,High,0.7216405566203181,0.1866059058479933,Medium,Gold
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,34,PayPal,Annually,1,10.0,1435,1,0.6,High,0.6187576880312073,3.1206359661438228,Medium,Gold
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,12,Cash,Quarterly,4,3.0,1079,1,0.6,Low,-0.7255676617664046,-1.4016300454135997,Low,Silver
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,11,Bank Transfer,Annually,1,10.0,264,1,0.6,Medium,-0.9732545447571099,0.8784500441698504,Low,Bronze
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,5,PayPal,Monthly,12,0.4166666666666667,444,1,0.6,Medium,-0.734175897716715,-1.527390435225026,Low,Bronze
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,25,Venmo,Fortnightly,26,0.9615384615384616,2340,1,0.6,High,1.483037711432122,-0.12140630330593594,High,Platinum
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,11,Credit Card,Annually,1,10.0,948,1,0.6,Low,-0.9732545447571099,0.4580401837997301,Low,Silver
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,27,PayPal,Quarterly,4,6.75,784,1,0.6,High,0.3127011857042371,1.9769444051908867,Medium,Silver
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,43,Credit Card,Annually,1,10.0,3872,1,0.6,High,1.2417189965135922,2.139679625280209,High,Platinum
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,18,Debit Card,Quarterly,4,4.5,494,1,0.6,Medium,-0.3102601227781481,-0.7228560417639965,Medium,Bronze
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32,Bank Transfer,Bi-Weekly,26,1.2307692307692308,891,1,0.6,High,1.9675631735850883,-0.04988052525926945,High,Silver
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,27,Bank Transfer,Quarterly,4,6.75,2324,1,0.6,High,0.3127011857042371,1.836807785067514,Medium,Platinum
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,24,Credit Card,Weekly,52,0.46153846153846156,975,1,0.6,Medium,2.9605507734260446,-0.9549229917237545,High,Silver
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,31,Debit Card,Quarterly,4,7.75,2848,1,0.6,Medium,0.5895728783630749,0.9813819996824321,Medium,Platinum
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,39,PayPal,Fortnightly,26,1.5,2720,1,0.6,Medium,2.4520886357380545,-1.0994477081995897,High,Platinum
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,36,Debit Card,Fortnightly,26,1.3846153846153846,3330,1,0.6,Low,2.244434866243926,-1.6906480935702257,High,Platinum
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,5,Cash,Annually,1,5.0,204,1,0.6,High,-1.388562083745367,0.9514803673940619,Low,Bronze
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,47,Credit Card,Bi-Weekly,26,1.8076923076923077,2448,1,0.6,Low,3.00583202105573,-1.7183870624774087,High,Platinum
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,Fortnightly,26,1.1153846153846154,1350,1,0.6,Medium,1.7599094040909598,-1.0614907710000256,High,Gold
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,43,Venmo,Bi-Weekly,26,1.6538461538461537,3872,1,0.6,High,2.728960328396892,-0.07761949416645336,High,Platinum
